567,Pearland,TX,USA,29.563902,-95.285110
568,Lakeland,FL,USA,28.039465,-81.949806
569,Lafayette,IN,USA,40.416702,-86.875290
570,Palm Coast,FL,USA,29.584452,-81.207870
571,St Louis,MO,USA,38.627003,-90.199402
572,Everett,WA,USA,47.982567,-122.193375
573,Cleveland,TN,USA,35.159519,-84.876610
574,Lake Forest,CA,USA,33.650066,-117.693100
575,Key West,FL,USA,24.555059,-81.779984
576,Olathe,KS,USA,38.881397,-94.819130
577,Carlsbad,TX,USA,31.604727,-100.640228
578,Roanoke,VA,USA,37.270969,-79.941429
579,Apache Junction,AZ,USA,33.415051,-111.549576
580,West Hartford,CT,USA,41.762085,-72.742012
581,Renton,WA,USA,47.482880,-122.217064
582,Rohnert Park,CA,USA,38.339638,-122.701096
583,Nashville,TN,USA,36.174465,-86.767960
584,Fort Lauderdale,FL,USA,26.122438,-80.137314
585,Pompano Beach,FL,USA,26.247236,-80.106125
586,Winston-Salem,NC,USA,36.099861,-80.244217
587,Sunnyvale,CA,USA,37.368832,-122.036346
588,Shoreline,WA,USA,47.755653,-122.341515
589,Eagan,MN,USA,44.804131,-93.166885
590,Monterey,CA,USA,36.603954,-121.898460
591,Orem,Utah,USA,40.296898,-111.694649
592,Riverside,CA,USA,33.953350,-117.396156
593,Milwaukee,WI,USA,43.038902,-87.906471
594,Iowa City,IA,USA,41.661129,-91.530167
595,Mio,MI,USA,44.652237,-84.129730
596,Burlington,VT,USA,44.475883,-73.212074
597,Gardena,CA,USA,33.893787,-118.307991
598,Lincoln,NE,USA,40.806862,-96.681679
599,Charleston,SC,USA,32.776566,-79.930923
600,Fitchburg,WI,USA,43.002316,-89.424095
601,Bossier City,LA,USA,32.515984,-93.732124
602,Hyattsville,MD,USA,38.955944,-76.945534
603,Destin,FL,USA,30.393534,-86.495781
604,Pueblo,CO,USA,38.276463,-104.604607
605,Aiken,SC,USA,33.566574,-81.719398
606,Greensboro,NC,USA,36.044659,-79.766235
607,Enid,OK,USA,36.395588,-97.878387
608,Seattle,WA,USA,47.608013,-122.335167
609,Port StF Lucie,FL,USA,27.293690,-80.353317
610,Cleveland,OH,USA,41.505493,-81.681290
611,Hartford,CT,USA,41.763710,-72.685097
612,Grand Junction,CO,USA,39.071445,-108.549728
613,Ogdensburg,NY,USA,44.694229,-75.486336
614,Ruston,LA,USA,32.523205,-92.637924
615,Hialeah,FL,USA,25.857595,-80.278107
616,Tucson,AZ,USA,32.253460,-110.911789
617,Poughkeepsie,NY,USA,41.708290,-73.923912
618,Southaven,MS,USA,34.988983,-90.012589
619,Santa Ana,CA,USA,33.745571,-117.867836
620,Mesa,AZ,USA,33.424564,-111.833267
621,Bountiful,UT,USA,40.889389,-111.880768
622,Wichita Falls,TX,USA,33.930828,-98.484879
623,Tulsa,OK,USA,36.153980,-95.992775
624,Texarkana,AR,USA,33.441792,-94.037689
625,Lakewood Township,NJ,USA,40.087528,-74.208183
626,Anaheim,CA,USA,33.835293,-117.914505
627,Mableton,GA,USA,33.818718,-84.582436
628,Milford,CT,USA,41.230698,-73.064034
629,Chicago,IL,USA,41.923122,-87.709290
630,Haverhill,MA,USA,42.776199,-71.077278
631,Brockton,MA,USA,42.083431,-71.018379
632,Duluth,MN,USA,46.786671,-92.100487
633,Wylie,TX,USA,33.015572,-96.536346
634,Oshkosh,WI,USA,44.034294,-88.547745
635,Scottsdale,AZ,USA,33.501324,-111.925278
636,Chandler,AZ,USA,33.307575,-111.844940
637,Fort Lauderdale,FL,USA,26.139412,-80.133591
638,Schaumburg,IL,USA,42.033360,-88.083405
639,Shreveport,LA,USA,32.523659,-93.763504
640,Ozark,AK,USA,35.489746,-93.824272
641,Brookings,SD,USA,44.311356,-96.798386
642,Kingsport,TN,USA,36.548435,-82.561821
643,Huntsville,AL,USA,34.738228,-86.601791
644,Jal,NM,USA,32.113182,-103.193512
645,Vero Beach,FL,USA,27.638643,-80.397270
646,Glendale,AZ,USA,33.548264,-112.191696
647,Carlsbad,CA,USA,33.158092,-117.350594
648,Attleboro,MA,USA,41.944546,-71.285606
649,Santa Maria,CA,USA,34.963623,-120.424576
650,Columbus,IN,USA,39.201439,-85.921379
651,Woodbridge,VA,USA,38.658707,-77.257919
652,Union,NJ,USA,40.702503,-74.261398
653,Moore,OK,USA,35.339508,-97.486702
654,Bowling Green,OH,USA,41.374775,-83.651321
655,Watertown,NY,USA,43.974785,-75.910759
656,Pembroke,MA,USA,42.071491,-70.809196
657,Paso Robles,CA,USA,35.640556,-120.680008
658,El Paso,TX,USA,31.772543,-106.460953
659,Fresno,CA,USA,36.746841,-119.772591
660,Oxford,AL,USA,33.614269,-85.834969
661,South Gate,CA,USA,33.956032,-118.211349
662,Fort Worth,TX,USA,32.768799,-97.309341
663,Methuen,MA,USA,42.726200,-71.190895
664,Farmington,NM,USA,36.733379,-108.213272
665,Paducah,KY,USA,37.086678,-88.604050
666,Los Angeles,CA,USA,33.736061,-118.292244
667,Albuquerque,NM,USA,35.106766,-106.629181
668,Laurel,MD,USA,39.109818,-76.840439
669,Elizabeth,NJ,USA,40.666058,-74.200974
670,Alexandria,VA,USA,38.820450,-77.050552
671,Chino Hills,CA,USA,33.989819,-117.732582
672,Orlando,FL,USA,28.538336,-81.379234
673,Fredericksburg,VA,USA,38.309875,-77.466316
674,Fort Wayne,IN,USA,41.093842,-85.139236
675,Wichita,KS,USA,37.697948,-97.314835
676,Peoria,Il,USA,40.703545,-89.579086
677,Lancaster,PA,USA,40.044437,-76.306229
678,Chester,PA,USA,39.853886,-75.358658
679,Baltimore,MD,USA,39.299236,-76.609383
680,Manassas Park,VA,USA,38.784225,-77.459450
681,Chicago,IL,USA,41.881832,-87.623177
682,Bemidji,MN,USA,47.481018,-94.888229
683,New York City,NY,USA,40.730610,-73.935242
684,Clinton,MD,USA,38.768005,-76.897087
685,Savannah,GA,USA,32.076176,-81.088371
686,La Puente,CA,USA,34.020012,-117.949509
687,Minnetonka,MN,USA,44.921185,-93.468750
688,Cedar City,UT,USA,37.680492,-113.061722
689,Allentown,PA,USA,40.610306,-75.477104
690,Elizabeth City,NC,USA,36.302952,-76.245804
691,Pocahontas,AK,USA,36.264206,-90.961990
692,Chicopee,MA,USA,42.155258,-72.600060
693,Broken Arrow,OK,USA,36.056561,-95.783516
694,Los Angeles,CA,USA,34.052235,-118.243683
695,Sacramento,CA,USA,38.590576,-121.489906
696,Bellingham,WA,USA,48.769768,-122.485886
697,Fullerton,CA,USA,33.876118,-117.921410
698,Honolulu,HI,USA,21.315603,-157.858093
699,Sarasota,FL,USA,27.341274,-82.528267
700,Downey,CA,USA,33.945068,-118.128090
701,Clearwater,FL,USA,27.972572,-82.796745
702,Bowie,MD,USA,39.013313,-76.776924
703,Pompano Beach,FL,USA,26.243540,-80.122948
704,Kalamazoo,MI,USA,42.299152,-85.591736
705,Federal Way,WA,USA,47.322323,-122.312622
706,Enid,OK,USA,36.395588,-97.878387
707,Palm Bay,FL,USA,28.040169,-80.594330
708,Las Vegas,NV,USA,36.114647,-115.172813
709,Saratoga,CA,USA,37.266949,-122.025146
710,Redlands,CA,USA,34.055569,-117.182541
711,Brick,NJ,USA,40.060272,-74.139343
712,Henderson,KY,USA,37.840427,-87.578888
713,Ontario,CA,USA,34.068871,-117.651215
714,Fresno,TX,USA,29.540457,-95.448189
715,Mount Juliet,TN,USA,36.200928,-86.519737
716,Independence,MO,USA,39.091118,-94.415504
717,Lebanon,IN,USA,40.052059,-86.470642
718,Hyattsville,MD,USA,38.956341,-76.941719
719,Salem,OR,USA,44.944099,-123.040283
720,Rio Rancho,NM,USA,35.226997,-106.675461
721,Calhoun,GA,USA,34.501690,-84.939697
722,Charlotte,NC,USA,35.227085,-80.843124
723,Needham,MA,USA,42.280930,-71.237755
724,Charleston,SC,USA,32.784618,-79.940918
725,Stockton,CA,USA,37.961632,-121.275604
726,Beaumont,TX,USA,30.081987,-94.118637
727,Oxnard,CA,USA,34.196411,-119.170898
728,Leawood,KS,USA,38.966675,-94.616898
729,Perrysburg,OH,USA,41.568916,-83.640564
730,Santa Fe,NM,USA,35.691544,-105.944183
731,Post Falls,ID,USA,47.712257,-116.948364
732,Lubbock,TX,USA,33.576698,-101.855072
733,Topeka,KS,USA,39.056198,-95.695312
734,Santa Rosa,CA,USA,38.444660,-122.720306
735,St Cloud,FL,USA,28.248901,-81.281181
736,Menifee,CA,USA,33.680984,-117.170700
737,Longview,TX,USA,32.514885,-94.737236
738,Sacramento,CA,USA,38.575764,-121.478851
739,Reno,NV,USA,39.530895,-119.814972
740,Simi Valley,CA,USA,34.269447,-118.781479
741,Colorado Springs,CO,USA,38.846127,-104.800644
742,Hermiston,OR,USA,45.845543,-119.292641
743,Scranton,PA,USA,41.411835,-75.665245
744,Laredo,TX,USA,27.506748,-99.502914
745,Brainerd,MN,USA,46.355934,-94.201408
746,Colton,CA,USA,34.075127,-117.309090
747,Bayonne,NJ,USA,40.668713,-74.114311
748,New City,NY,USA,41.147594,-73.989304
749,Fort Myers,FL,USA,26.640629,-81.872307
750,Richfield,MN,USA,44.883244,-93.286240
751,Allentown,PA,USA,40.613953,-75.477791
752,Seminole,TX,USA,32.719276,-102.644661
753,Georgetown,SC,USA,33.373474,-79.288521
754,Greenwood,IN,USA,39.614944,-86.105606
755,Chesapeake,VA,USA,36.779591,-76.288376
756,Marco Island,FL,USA,25.940556,-81.714722
757,Spanish Fork,UT,USA,40.114956,-111.654922
758,Corpus Christi,TX,USA,27.800583,-97.396378
759,Wooster,OH,USA,40.720200,-81.874237
760,Pittsburgh,PA,USA,40.440624,-79.995888
761,Newport,TN,USA,35.964279,-83.182152
762,Baytown,TX,USA,29.733303,-94.978134
763,Lambertville,NJ,USA,40.365940,-74.942947
764,Vallejo,CA,USA,38.104088,-122.256638
765,Oklahoma City,OK,USA,35.481918,-97.508469
766,Highland Park,IL,USA,42.190166,-87.786697
767,Mentor,OH,USA,41.659576,-81.372299
768,St Joseph,MO,USA,39.766853,-94.834152
769,Rolla,MO,USA,37.951424,-91.768959
770,Mill Valley,CA,USA,37.905182,-122.544006
771,Elizabethton,TN,USA,36.352879,-82.207649
772,Naperville,IL,USA,41.748489,-88.186111
773,Cartersville,GA,USA,34.166080,-84.800613
774,Denton,TX,USA,33.214840,-97.133064
775,Salt Lake City,UH,USA,40.758701,-111.876183
776,Suffolk,VA,USA,36.732830,-76.579002
777,Garden City Park,NY,USA,40.740364,-73.662727
778,Gloster,LA,USA,32.190994,-93.814903
779,Knoxville,TN,USA,35.964668,-83.926453
780,York,PN,USA,39.962303,-76.727692
781,Bloomington,CA,USA,34.069725,-117.396210
782,Saint Paul,MN,USA,44.954445,-93.091301
783,Toledo,OH,USA,41.651031,-83.541939
784,Hobart,IN,USA,41.529140,-87.250328
785,Lawrenceville,GA,USA,33.957245,-83.988441
786,Mukilteo,WA,USA,47.947079,-122.303864
787,Gatlinburg,TN,USA,35.714321,-83.510391
788,Maysville,KY,USA,38.641186,-83.744362
789,Ann Arbor,MI,USA,42.279594,-83.732124
790,Cranberry Township,PA,USA,40.682201,-80.104919
791,Anderson,IN,USA,40.109589,-85.676964
792,San Francisco,CA,USA,37.773972,-122.431297
793,New Lenox,IL,USA,41.511921,-87.963577
794,Fort Mitchell,AL,USA,32.341537,-85.021599
795,Oakdale,MN,USA,44.963219,-92.964417
796,Springfield,VA,USA,38.788612,-77.174316
797,Boise,ID,USA,43.618881,-116.215019
798,Oyster Bay,NY,USA,40.865635,-73.532326
799,Franklinton,LA,USA,30.847425,-90.154503
800,Hollywood,FL,USA,26.011280,-80.142967
801,Stafford,VA,USA,38.422932,-77.407997
802,Chelmsford,MA,USA,42.598713,-71.363625
803,Pekin,IL,USA,40.568459,-89.643028
804,Albany,NY,USA,42.652580,-73.756233
805,San Antonio,TX,USA,29.424349,-98.491142
806,Uvalde,TX,USA,29.209684,-99.786171
807,Detroit,MI,USA,42.331429,-83.045753
808,Carthage,MS,USA,32.732635,-89.536179
809,Plankinton,SD,USA,43.714790,-98.484451
810,Alliance,OH,USA,40.915337,-81.105934
811,Concord,NC,USA,35.408752,-80.579514
812,Trenton,NJ,USA,40.217052,-74.742935
813,Columbus,MS,USA,33.495674,-88.427261
814,Lakewood,WA,USA,47.171764,-122.518456
815,Yuba City,CA,USA,39.136986,-121.607841
816,Brighton,IL,USA,39.039055,-90.140678
817,Massillon,OH,USA,40.787819,-81.519585
818,Atlantic Highlands,NJ,USA,40.413757,-74.041245
819,Decorah,IA,USA,43.303307,-91.785706
820,Southfield,MI,USA,42.475136,-83.221275
821,San Francisco,CA,USA,37.733795,-122.446747
822,Richfield,UT,USA,38.769287,-112.088409
823,Anderson,TX,USA,30.487400,-95.987228
824,Durango,CO,USA,37.270500,-107.878700
