648,1,1,Turkish Van,9,Rescue,0
649,0,18,Bracco Italiano,9,Rescue,0
650,0,10,Fox Terrier Wire Coat,22,Rescue,0
651,1,13,Unknown,14,Breeder,0
652,0,8,Mutt,16,Breeder,0
653,0,2,Mutt,24,Breeder,0
654,0,3,Samoyed,13,Breeder,1
655,0,9,Mutt,16,Rescue,0
656,1,14,Devon Rex,13,Breeder,0
657,0,13,Mutt,17,Shelter,0
658,1,8,Unknown,8,Shelter,0
659,1,17,Unknown,11,Rescue,0
660,1,9,Unknown,17,Shelter,0
661,1,12,Turkish Angora,10,Rescue,0
662,1,19,Devon Rex,13,Rescue,0
663,0,4,Japanese Spitz,19,Shelter,0
664,0,6,Chihuahua (Smooth Coat),8,Shelter,0
665,1,3,Unknown,10,Rescue,0
666,0,20,Mutt,23,Shelter,0
667,0,2,German Shepherd Dog,13,Rescue,0
668,0,14,Mutt,19,Breeder,0
669,1,20,Unknown,12,Breeder,0
670,1,12,Unknown,12,Shelter,0
671,1,10,Unknown,15,Rescue,0
672,1,0,Siamese,15,Rescue,0
673,1,15,Turkish Van,16,Rescue,0
674,0,17,Rhodesian Ridgeback,23,Rescue,0
675,1,20,Unknown,13,Rescue,0
676,0,15,Mutt,19,Rescue,0
677,0,2,Bulldog,7,Breeder,0
678,0,13,Mutt,22,Shelter,0
679,0,4,Dachshund (Miniature Long Haired),14,Shelter,0
680,1,3,Unknown,12,Shelter,0
681,0,6,Australian Silky Terrier,23,Rescue,0
682,0,0,Mutt,11,Shelter,1
683,1,9,Turkish Angora,15,Rescue,0
684,0,13,Basenji,13,Rescue,0
685,0,14,Cairn Terrier,25,Rescue,0
686,0,7,Portuguese Water Dog,12,Shelter,0
687,0,9,Whippet,20,Breeder,0
688,1,14,Devon Rex,12,Rescue,0
689,0,20,Belgian Shepherd Dog Tervueren,17,Rescue,0
690,0,14,Greyhound,15,Rescue,0
691,1,19,Turkish Angora,8,Rescue,0
692,1,18,Unknown,16,Shelter,0
693,1,11,Abyssinian,9,Breeder,0
694,1,0,Unknown,11,Rescue,0
695,0,18,Bullmastiff,8,Breeder,0
696,1,17,Unknown,12,Breeder,0
697,0,13,Bloodhound,20,Rescue,0
698,0,6,American Staffordshire Bull Terrier,24,Breeder,0
699,0,20,Poodle Toy,20,Breeder,0
700,0,7,Great Dane,17,Shelter,0
701,0,20,Mutt,14,Breeder,0
702,0,2,Mutt,21,Breeder,0
703,0,8,Mutt,24,Breeder,0
704,1,14,Unknown,11,Shelter,0
705,0,12,Mutt,14,Rescue,0
706,0,1,Mutt,12,Breeder,0
707,0,1,Welsh Corgi (Pembroke),5,Rescue,0
708,1,7,Unknown,16,Rescue,0
709,0,15,Bracco Italiano,5,Rescue,0
710,1,14,Devon Rex,16,Rescue,0
711,0,8,Saluki,23,Rescue,0
712,0,9,Belgian Shepherd Dog Tervueren,25,Rescue,0
713,0,5,Great Dane,22,Shelter,0
714,1,0,Maine Coon,10,Breeder,0
715,0,15,Siberian Husky,17,Breeder,0
716,1,8,Unknown,12,Breeder,0
717,0,9,Mutt,10,Rescue,0
718,0,0,Dalmatian,20,Breeder,0
719,0,14,Mutt,13,Rescue,0
720,1,13,Siamese,6,Breeder,0
721,0,11,Bullmastiff,18,Breeder,0
722,1,9,Unknown,13,Rescue,0
723,1,20,Manx,6,Breeder,0
724,1,12,Burmese,12,Breeder,0
725,1,18,Abyssinian,12,Rescue,0
726,0,18,Mutt,9,Shelter,0
727,1,1,Burmese,18,Shelter,0
728,0,11,Mutt,9,Breeder,0
729,1,0,Manx,17,Shelter,0
730,0,3,Mutt,16,Shelter,0
731,1,0,Unknown,16,Rescue,0
732,1,18,Unknown,9,Rescue,0
733,1,8,Turkish Angora,7,Shelter,0
734,0,11,Mutt,16,Shelter,0
735,1,9,Unknown,17,Shelter,0
736,0,17,Mutt,22,Rescue,0
737,0,13,Poodle Miniature,9,Shelter,0
738,1,1,Siamese,14,Rescue,0
739,0,10,Mutt,9,Rescue,0
740,0,11,Poodle Miniature,24,Breeder,0
741,0,2,King Charles Spaniel,8,Rescue,0
742,0,15,Pointer,16,Rescue,0
743,0,16,Mutt,11,Rescue,0
744,0,11,Mutt,14,Rescue,0
745,0,9,Mutt,12,Breeder,0
746,1,19,Unknown,10,Shelter,0
747,1,5,Turkish Angora,9,Shelter,0
748,0,5,English Toy Terrier (Black & Tan),17,Breeder,0
749,1,1,Maine Coon,16,Rescue,0
750,0,10,Nova Scotia Duck Tolling Retriever,13,Rescue,0
751,1,6,Sphynx,12,Breeder,0
752,0,16,Mutt,6,Rescue,0
753,0,8,Leonberger,8,Rescue,0
754,0,18,Dachshund (Miniature Smooth Haired),16,Shelter,1
755,0,15,Mutt,12,Shelter,0
756,0,6,Leonberger,21,Breeder,0
757,0,12,Fox Terrier Wire Coat,10,Breeder,1
758,1,11,Maine Coon,11,Breeder,0
759,0,20,West Highland White Terrier,12,Shelter,0
760,0,8,Mutt,24,Breeder,0
761,1,5,Unknown,6,Breeder,0
762,1,9,British Shorthair,13,Rescue,0
763,1,2,Russian Blue,8,Rescue,0
764,1,18,Persian,16,Breeder,0
765,0,2,Irish Terrier,18,Rescue,0
766,1,20,Unknown,13,Rescue,0
767,0,1,Mutt,15,Shelter,0
768,1,4,Turkish Angora,17,Rescue,0
769,0,10,Airedale Terrier,11,Breeder,0
770,1,19,Scottish Fold,12,Breeder,0
771,1,7,Turkish Angora,10,Rescue,0
772,1,4,British Shorthair,7,Rescue,0
773,0,0,Mutt,6,Breeder,0
774,1,13,Burmese,14,Shelter,1
775,0,18,Basset Fauve de Bretagne,12,Rescue,0
776,1,15,Himalayan,17,Shelter,0
777,1,8,Unknown,5,Rescue,0
778,1,19,British Shorthair,16,Rescue,0
779,0,10,Mutt,8,Rescue,0
780,0,14,Mutt,9,Shelter,0
781,0,13,Mutt,17,Breeder,0
782,0,10,Mutt,25,Shelter,0
783,1,0,British Shorthair,17,Rescue,0
784,0,20,Mutt,14,Shelter,0
785,0,10,Irish Terrier,5,Breeder,0
786,1,13,Unknown,6,Breeder,0
787,1,12,Unknown,13,Breeder,0
788,0,13,Mutt,5,Rescue,0
789,1,2,Unknown,17,Shelter,0
790,1,14,Unknown,15,Rescue,0
791,0,20,Mutt,12,Rescue,0
792,0,1,Scottish Terrier,14,Breeder,1
793,0,3,Weimaraner,11,Shelter,0
794,0,6,Mutt,25,Rescue,0
795,1,13,Abyssinian,14,Shelter,0
796,0,7,Bullmastiff,9,Rescue,0
797,0,0,Mutt,23,Shelter,0
798,1,18,Unknown,6,Rescue,0
799,1,13,Scottish Fold,12,Shelter,0
800,1,10,Unknown,15,Breeder,0
801,0,7,Mutt,6,Breeder,0
802,0,13,Finnish Spitz,16,Breeder,0
803,0,18,Mutt,17,Rescue,0
804,0,18,Mutt,7,Breeder,0
805,0,11,Mutt,25,Breeder,0
806,0,8,Mutt,15,Rescue,0
807,1,5,Unknown,17,Shelter,0
808,0,17,Rottweiler,21,Rescue,0
809,1,16,Siamese,14,Breeder,0
810,1,11,Burmese,10,Breeder,0
811,0,14,Mutt,19,Shelter,0
812,1,17,Russian Blue,12,Breeder,0
813,0,10,Pug,24,Breeder,0
814,1,17,Unknown,11,Breeder,0
815,0,20,Mutt,12,Shelter,0
816,1,20,Unknown,11,Breeder,0
817,0,18,Fox Terrier Smooth Coat,24,Shelter,0
818,0,11,Mutt,18,Rescue,0
819,1,15,Unknown,12,Rescue,0
820,1,10,Russian Blue,10,Rescue,0
821,0,7,Cavalier King Charles Spaniel,9,Breeder,0
822,0,13,Mutt,10,Shelter,0
823,0,11,Bouvier des Flandres,16,Shelter,0
824,0,20,Clumber Spaniel,17,Shelter,0
825,1,5,Unknown,10,Breeder,0
826,0,4,Mutt,25,Shelter,0
827,1,9,Turkish Angora,9,Rescue,0
828,0,4,Sloughi,12,Breeder,0
829,0,11,Sloughi,7,Rescue,0
830,1,6,Unknown,8,Rescue,0
831,1,17,Unknown,5,Breeder,0
832,1,9,Unknown,16,Breeder,0
833,1,2,Unknown,16,Shelter,0
834,0,2,Mutt,10,Shelter,0
835,1,0,Unknown,5,Breeder,0
836,0,15,Japanese Chin,17,Breeder,0
837,0,0,Belgian Shepherd Dog Tervueren,5,Shelter,0
838,0,8,Dandie Dinmont Terrier,7,Rescue,0
839,0,11,Poodle Toy,23,Shelter,0
840,0,20,Skye Terrier,21,Shelter,1
841,0,14,English Toy Terrier (Black & Tan),20,Breeder,0
842,1,9,Manx,14,Rescue,0
843,0,18,Shar Pei,12,Shelter,0
844,0,7,German Shepherd Dog,10,Shelter,0
845,0,7,Mutt,15,Rescue,0
846,0,0,Mutt,13,Breeder,0
847,1,11,Persian,12,Shelter,0
848,0,6,Welsh Corgi (Pembroke),20,Rescue,0
849,1,6,Unknown,5,Rescue,0
850,0,8,Belgian Shepherd Dog Laekenois,13,Rescue,0
851,1,1,Unknown,14,Breeder,0
852,0,14,Dogue de Bordeaux,11,Breeder,0
853,1,10,Siamese,18,Rescue,0
854,1,18,Unknown,12,Shelter,0
855,1,1,Unknown,10,Breeder,0
856,1,0,Scottish Fold,7,Shelter,0
857,1,4,Russian Blue,16,Rescue,0
858,0,19,Mutt,21,Shelter,0
859,1,10,Unknown,8,Shelter,0
860,1,15,Unknown,8,Breeder,0
861,1,19,Unknown,6,Shelter,0
862,1,9,British Shorthair,13,Shelter,0
863,0,3,Mutt,10,Breeder,0
864,0,17,Mutt,16,Rescue,0
865,1,0,Manx,14,Rescue,0
866,1,15,Unknown,11,Breeder,0
867,0,10,Mutt,6,Breeder,0
868,1,0,Unknown,8,Breeder,0
869,0,8,Mutt,12,Breeder,0
870,0,14,Mutt,13,Breeder,0
871,0,6,Mutt,23,Breeder,0
872,1,17,Unknown,14,Breeder,0
873,0,19,Tibetan Mastiff,15,Breeder,0
874,0,20,Mutt,21,Breeder,0
875,0,8,Mutt,17,Shelter,0
876,1,8,Unknown,10,Rescue,0
877,1,5,Unknown,6,Shelter,0
878,1,7,Unknown,12,Rescue,1
879,0,0,Alaskan Malamute,19,Rescue,0
880,0,3,Poodle Miniature,9,Shelter,0
881,0,20,Mutt,6,Breeder,0
882,1,12,Scottish Fold,16,Breeder,0
883,1,2,Siamese,16,Breeder,0
884,0,9,Mutt,13,Shelter,0
885,1,16,Turkish Angora,8,Breeder,0
886,1,6,Unknown,9,Rescue,0
887,0,4,Mutt,18,Rescue,0
888,1,19,Unknown,9,Rescue,0
889,1,0,Himalayan,8,Rescue,0
890,0,19,Golden Retriever,25,Rescue,0
891,0,18,Mutt,17,Rescue,0
892,0,1,Mutt,21,Rescue,0
893,1,19,Turkish Van,18,Breeder,0
894,0,19,Mutt,17,Shelter,0
895,0,15,Harrier Hound,15,Shelter,0
896,1,0,Burmese,14,Shelter,0
897,1,20,Abyssinian,18,Shelter,0
898,1,7,Unknown,5,Breeder,0
899,1,1,Turkish Van,16,Rescue,0
900,1,1,Himalayan,9,Breeder,0
901,0,19,Mutt,6,Shelter,0
902,0,7,Mutt,12,Shelter,0
903,0,0,Dandie Dinmont Terrier,25,Breeder,0
904,1,1,Unknown,10,Rescue,0
905,1,0,Abyssinian,8,Breeder,1
906,1,6,Unknown,17,Shelter,0
907,1,5,Turkish Angora,14,Breeder,0
908,1,7,Manx,11,Breeder,0
909,0,20,Mutt,9,Rescue,0
910,0,11,Tibetan Mastiff,9,Rescue,0
911,0,15,French Bulldog,19,Shelter,0
912,1,8,Unknown,9,Shelter,0
913,0,16,English Setter,9,Rescue,0
914,0,18,Mutt,20,Shelter,0
915,1,17,Himalayan,12,Rescue,0
916,0,19,Mutt,15,Rescue,0
917,0,9,Australian Kelpie,15,Rescue,0
918,0,9,Boxer,15,Shelter,0
919,0,3,Mutt,20,Rescue,0
920,0,7,Mutt,19,Breeder,0
921,0,8,Poodle Miniature,13,Breeder,0
922,0,0,Chihuahua (Smooth Coat),24,Shelter,0
923,0,19,Mutt,17,Breeder,0
924,1,12,Unknown,12,Breeder,0
925,1,11,Unknown,18,Rescue,0
926,1,14,Unknown,8,Shelter,0
927,0,0,Mutt,21,Rescue,0
928,0,20,Great Dane,22,Rescue,0
929,1,7,Siamese,11,Breeder,0
930,0,12,Mutt,25,Shelter,0
931,0,14,Welsh Corgi (Pembroke),17,Breeder,0
932,1,3,Unknown,17,Breeder,0
933,1,3,Persian,7,Rescue,0
934,1,19,Unknown,9,Breeder,0
935,1,15,Persian,15,Shelter,0
936,1,9,Scottish Fold,17,Breeder,0
937,0,16,Scottish Terrier,5,Breeder,0
938,1,0,Unknown,11,Rescue,0
939,1,20,Maine Coon,7,Breeder,0
940,1,12,Unknown,12,Breeder,0
941,0,3,Bulldog,21,Breeder,0
942,0,19,Mutt,24,Rescue,0
943,1,13,Unknown,5,Breeder,0
944,1,12,Unknown,17,Shelter,1
945,1,8,Cornish Rex,15,Shelter,0
946,0,15,Pharaoh Hound,9,Shelter,0
947,0,19,Mutt,5,Shelter,0
948,0,14,Curly-Coated Retriever,21,Rescue,0
949,0,12,Mutt,15,Breeder,0
950,1,0,Maine Coon,6,Shelter,0
951,1,16,British Shorthair,7,Shelter,0
952,0,11,Mutt,19,Breeder,0
953,1,19,Unknown,11,Shelter,0
954,1,14,Unknown,7,Breeder,0
955,0,14,Mutt,13,Breeder,0
956,1,1,Manx,11,Breeder,0
957,0,19,Mutt,25,Shelter,0
958,0,1,Whippet,13,Rescue,0
959,0,4,Mutt,5,Shelter,0
960,0,2,Mutt,15,Breeder,0
961,0,6,Weimaraner,25,Breeder,0
962,1,12,Turkish Angora,7,Breeder,0
963,1,3,Siamese,16,Shelter,0
964,1,7,Unknown,7,Rescue,0
965,1,4,Russian Blue,17,Rescue,0
966,1,4,Cornish Rex,11,Rescue,0
967,0,2,Alaskan Malamute,12,Breeder,0
968,0,11,Mutt,20,Breeder,0
969,1,1,Devon Rex,7,Shelter,0
970,0,14,Mutt,19,Shelter,0
971,1,9,British Shorthair,16,Breeder,0
972,0,5,Samoyed,17,Breeder,0
973,1,2,Unknown,9,Rescue,0
974,0,1,Mutt,25,Breeder,0
975,0,7,Flat-Coated Retriever,17,Shelter,0
976,0,12,Finnish Lapphund,14,Shelter,0
977,1,9,Turkish Van,14,Shelter,0
978,1,9,Unknown,12,Rescue,0
979,1,13,Turkish Angora,8,Shelter,0
980,0,17,Flat-Coated Retriever,23,Breeder,0
981,0,13,Belgian Shepherd Dog Groenendael,18,Shelter,0
982,1,19,Maine Coon,5,Shelter,0
983,0,19,Mutt,25,Shelter,0
984,0,4,Mutt,24,Rescue,0
985,0,6,Mutt,25,Shelter,0
986,1,12,British Shorthair,16,Breeder,0
987,0,5,Siberian Husky,17,Breeder,0
988,0,3,Mutt,19,Breeder,0
989,0,16,Siberian Husky,8,Rescue,0
990,1,20,Unknown,5,Shelter,0
991,0,13,Mutt,20,Breeder,0
992,0,12,Mutt,15,Rescue,0
993,1,15,British Shorthair,10,Breeder,0
994,0,17,Mutt,21,Rescue,0
995,1,17,Himalayan,11,Breeder,0
996,0,2,Mutt,12,Breeder,0
997,1,11,Unknown,13,Rescue,0
998,0,20,Mutt,15,Breeder,0
999,0,11,Mutt,18,Shelter,0
1000,1,16,Sphynx,9,Rescue,0
